,hotel_name,price,reviews,rating,url,key
5733,Adagio Paris Opera,208.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1141316-Reviews-Adagio_Paris_Opera-Paris_Ile_de_France.html,Paris
5734,Hotel Bonaparte,179.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d235550-Reviews-Hotel_Bonaparte-Paris_Ile_de_France.html,Paris
5735,Alison Madeleine St. Honore Hotel,151.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233389-Reviews-Alison_Madeleine_St_Honore_Hotel-Paris_Ile_de_France.html,Paris
5736,Mercure Paris Montparnasse Raspail,166.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233796-Reviews-Mercure_Paris_Montparnasse_Raspail-Paris_Ile_de_France.html,Paris
5737,Novotel Paris 17,142.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d259318-Reviews-Novotel_Paris_17-Paris_Ile_de_France.html,Paris
5738,Oops! Hostel,87.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d968607-Reviews-Oops_Hostel-Paris_Ile_de_France.html,Paris
5739,Hotel Beaugency,130.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197483-Reviews-Hotel_Beaugency-Paris_Ile_de_France.html,Paris
5740,Holiday Inn Paris Opera-Grands Boulevards,193.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d2169892-Reviews-Holiday_Inn_Paris_Opera_Grands_Boulevards-Paris_Ile_de_France.html,Paris
5741,Hotel de la Paix Paris,174.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d530573-Reviews-Hotel_de_la_Paix_Paris-Paris_Ile_de_France.html,Paris
5742,Mercure Paris Bastille Marais,174.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1950189-Reviews-Mercure_Paris_Bastille_Marais-Paris_Ile_de_France.html,Paris
5743,Hotel Chambellan Morgane,102.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d232544-Reviews-Hotel_Chambellan_Morgane-Paris_Ile_de_France.html,Paris
5744,Mercure Paris 17 Batignolles,132.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d13929767-Reviews-Mercure_Paris_17_Batignolles-Paris_Ile_de_France.html,Paris
5745,Holiday Inn Paris Auteuil,101.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197913-Reviews-Holiday_Inn_Paris_Auteuil-Paris_Ile_de_France.html,Paris
5746,Hotel Ariane Montparnasse by Patrick Hayat,60.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233755-Reviews-Hotel_Ariane_Montparnasse_by_Patrick_Hayat-Paris_Ile_de_France.html,Paris
5747,Hotel Le Clos Medicis,159.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233737-Reviews-Hotel_Le_Clos_Medicis-Paris_Ile_de_France.html,Paris
5748,Hotel Trinite Haussmann,110.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197589-Reviews-Hotel_Trinite_Haussmann-Paris_Ile_de_France.html,Paris
5749,Best Western Plus 61 Paris Nation Hotel,73.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d254597-Reviews-Best_Western_Plus_61_Paris_Nation_Hotel-Paris_Ile_de_France.html,Paris
5750,Hotel Montparnasse Daguerre,78.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d600333-Reviews-Hotel_Montparnasse_Daguerre-Paris_Ile_de_France.html,Paris
5751,Hotel Mercure Paris Tour Eiffel Pont Mirabeau,160.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233741-Reviews-Hotel_Mercure_Paris_Tour_Eiffel_Pont_Mirabeau-Paris_Ile_de_France.html,Paris
5752,The Lodge du Centre Hotel,125.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197588-Reviews-The_Lodge_du_Centre_Hotel-Paris_Ile_de_France.html,Paris
5753,Ibis Paris Vaugirard Porte de Versailles,138.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233751-Reviews-Ibis_Paris_Vaugirard_Porte_de_Versailles-Paris_Ile_de_France.html,Paris
5754,Hotel Lutetia,926.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d197427-Reviews-Hotel_Lutetia-Paris_Ile_de_France.html,Paris
5755,Hotel du Quai de Seine,74.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d7389312-Reviews-Hotel_du_Quai_de_Seine-Paris_Ile_de_France.html,Paris
5756,LAZ’ Hotel Spa Urbain,176.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d12828434-Reviews-LAZ_Hotel_Spa_Urbain-Paris_Ile_de_France.html,Paris
5757,Best Western Hotel Mercedes Arc De Triomphe,114.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d656094-Reviews-Best_Western_Hotel_Mercedes_Arc_De_Triomphe-Paris_Ile_de_France.html,Paris
5758,Hotel Carladez Cambronne,85.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d289316-Reviews-Hotel_Carladez_Cambronne-Paris_Ile_de_France.html,Paris
5759,Hotel Haussmann Saint Augustin,110.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d197958-Reviews-Hotel_Haussmann_Saint_Augustin-Paris_Ile_de_France.html,Paris
5760,Logis Jardin De Villiers,100.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d233735-Reviews-Logis_Jardin_De_Villiers-Paris_Ile_de_France.html,Paris
5761,Hotel Helios Opera,184.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d295557-Reviews-Hotel_Helios_Opera-Paris_Ile_de_France.html,Paris
5762,Citadines Austerlitz Paris,84.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197562-Reviews-Citadines_Austerlitz_Paris-Paris_Ile_de_France.html,Paris
5763,Hotel OFF Paris Seine,122.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d10506106-Reviews-Hotel_OFF_Paris_Seine-Paris_Ile_de_France.html,Paris
5764,Hotel Alize Grenelle Tour Eiffel,92.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d240918-Reviews-Hotel_Alize_Grenelle_Tour_Eiffel-Paris_Ile_de_France.html,Paris
5765,Villa Lutece Port Royal,138.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d229572-Reviews-Villa_Lutece_Port_Royal-Paris_Ile_de_France.html,Paris
5766,Hotel du Lion d'Or Louvre,167.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d283113-Reviews-Hotel_du_Lion_d_Or_Louvre-Paris_Ile_de_France.html,Paris
5767,Hotel Relais Monceau,162.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d229609-Reviews-Hotel_Relais_Monceau-Paris_Ile_de_France.html,Paris
5768,Hotel Mercure Paris 15 Porte de Versailles,187.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197665-Reviews-Hotel_Mercure_Paris_15_Porte_de_Versailles-Paris_Ile_de_France.html,Paris
5769,Best Western Paris Gare Saint Lazare,129.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d264984-Reviews-Best_Western_Paris_Gare_Saint_Lazare-Paris_Ile_de_France.html,Paris
5770,Le Patio Bastille,116.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197437-Reviews-Le_Patio_Bastille-Paris_Ile_de_France.html,Paris
5771,Hotel de l'Horloge,101.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d3876692-Reviews-Hotel_de_l_Horloge-Paris_Ile_de_France.html,Paris
5772,Central Hotel Paris,97.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d280080-Reviews-Central_Hotel_Paris-Paris_Ile_de_France.html,Paris
5773,Hotel Viator - Paris Gare de Lyon,92.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d611698-Reviews-Hotel_Viator_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,Paris
5774,Mom'Art Hotel & Spa,147.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d13531951-Reviews-Mom_Art_Hotel_Spa-Paris_Ile_de_France.html,Paris
5775,Hotel Cervantes by HappyCulture,91.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d232549-Reviews-Hotel_Cervantes_by_HappyCulture-Paris_Ile_de_France.html,Paris
5776,Hotel Sublim Eiffel,114.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1232323-Reviews-Hotel_Sublim_Eiffel-Paris_Ile_de_France.html,Paris
5777,Hotel Royal Saint Germain,103.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d230459-Reviews-Hotel_Royal_Saint_Germain-Paris_Ile_de_France.html,Paris
5778,Grand Hotel des Gobelins,119.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233768-Reviews-Grand_Hotel_des_Gobelins-Paris_Ile_de_France.html,Paris
5779,Hotel Icone,127.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197473-Reviews-Hotel_Icone-Paris_Ile_de_France.html,Paris
5780,Hotel le Lavoisier,112.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d189799-Reviews-Hotel_le_Lavoisier-Paris_Ile_de_France.html,Paris
5781,Hotel Exposition Tour Eiffel,109.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d290381-Reviews-Hotel_Exposition_Tour_Eiffel-Paris_Ile_de_France.html,Paris
5782,Hotel Saint Charles,113.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233566-Reviews-Hotel_Saint_Charles-Paris_Ile_de_France.html,Paris
5783,Hotel Le Vignon,163.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d232532-Reviews-Hotel_Le_Vignon-Paris_Ile_de_France.html,Paris
5784,Hotel Fontaines du Luxembourg,91.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d229671-Reviews-Hotel_Fontaines_du_Luxembourg-Paris_Ile_de_France.html,Paris
5785,Le VIP Paris Yacht Hotel,506.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d2292234-Reviews-Le_VIP_Paris_Yacht_Hotel-Paris_Ile_de_France.html,Paris
5786,Hotel du Quai de Seine,74.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d7389312-Reviews-Hotel_du_Quai_de_Seine-Paris_Ile_de_France.html,Paris
5787,Touring Hotel,87.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d275107-Reviews-Touring_Hotel-Paris_Ile_de_France.html,Paris
5788,Hotel Paris Vaugirard,184.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d636192-Reviews-Hotel_Paris_Vaugirard-Paris_Ile_de_France.html,Paris
5789,Hotel Thoumieux,202.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d571562-Reviews-Hotel_Thoumieux-Paris_Ile_de_France.html,Paris
5790,Hotel Declic,107.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d9463997-Reviews-Hotel_Declic-Paris_Ile_de_France.html,Paris
5791,Hotel Bastille Speria,131.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d316641-Reviews-Hotel_Bastille_Speria-Paris_Ile_de_France.html,Paris
5792,Hotel Le Bailli de Suffren,139.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228715-Reviews-Hotel_Le_Bailli_de_Suffren-Paris_Ile_de_France.html,Paris
5793,Hotel Standard Design,90.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d595515-Reviews-Hotel_Standard_Design-Paris_Ile_de_France.html,Paris
5794,Majestic Hotel Spa,340.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d1675589-Reviews-Majestic_Hotel_Spa-Paris_Ile_de_France.html,Paris
5795,9Confidentiel,378.0,,5.0,http://www.tripadvisor.com/Hotel_Review-g187147-d14924522-Reviews-9Confidentiel-Paris_Ile_de_France.html,Paris
5796,Brittany Hotel,103.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228823-Reviews-Brittany_Hotel-Paris_Ile_de_France.html,Paris
5797,Best Western Nouvel Orleans Montparnasse,135.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d229581-Reviews-Best_Western_Nouvel_Orleans_Montparnasse-Paris_Ile_de_France.html,Paris
5798,Holiday Inn Paris Montmartre,132.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228025-Reviews-Holiday_Inn_Paris_Montmartre-Paris_Ile_de_France.html,Paris
5799,Hotel Elysees Opera,122.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197546-Reviews-Hotel_Elysees_Opera-Paris_Ile_de_France.html,Paris
5800,Mercure Paris Arc de Triomphe Etoile,169.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197499-Reviews-Mercure_Paris_Arc_de_Triomphe_Etoile-Paris_Ile_de_France.html,Paris
5801,Hotel Touraine Opera,128.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228708-Reviews-Hotel_Touraine_Opera-Paris_Ile_de_France.html,Paris
5802,Mercure Paris La Sorbonne Saint Germain des Pres,173.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233776-Reviews-Mercure_Paris_La_Sorbonne_Saint_Germain_des_Pres-Paris_Ile_de_France.html,Paris
5803,Carina Hotel,96.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d231047-Reviews-Carina_Hotel-Paris_Ile_de_France.html,Paris
5804,Hotel Le Saint Gregoire,197.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d188980-Reviews-Hotel_Le_Saint_Gregoire-Paris_Ile_de_France.html,Paris
5805,Gardette Park Hotel,110.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d2657435-Reviews-Gardette_Park_Hotel-Paris_Ile_de_France.html,Paris
5806,Hotel Pierre Nicole,107.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1816845-Reviews-Hotel_Pierre_Nicole-Paris_Ile_de_France.html,Paris
5807,Aberotel Montparnasse,66.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d239629-Reviews-Aberotel_Montparnasse-Paris_Ile_de_France.html,Paris
5808,Best Western Anjou Lafayette Opera,96.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d198148-Reviews-Best_Western_Anjou_Lafayette_Opera-Paris_Ile_de_France.html,Paris
5809,L'Ouest Hotel,112.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d563081-Reviews-L_Ouest_Hotel-Paris_Ile_de_France.html,Paris
5810,Hotel France D'Antin,172.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d254323-Reviews-Hotel_France_D_Antin-Paris_Ile_de_France.html,Paris
5811,Hotel Des Trois Gares,95.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d568759-Reviews-Hotel_Des_Trois_Gares-Paris_Ile_de_France.html,Paris
5812,Hotel Bowmann,306.0,,5.0,http://www.tripadvisor.com/Hotel_Review-g187147-d14063657-Reviews-Hotel_Bowmann-Paris_Ile_de_France.html,Paris
5813,Monceau Wagram Hotel,87.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d229590-Reviews-Monceau_Wagram_Hotel-Paris_Ile_de_France.html,Paris
5814,Hotel Arc Elysees,120.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d230463-Reviews-Hotel_Arc_Elysees-Paris_Ile_de_France.html,Paris
5815,Mercure Paris Saint Lazare Monceau,128.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1065100-Reviews-Mercure_Paris_Saint_Lazare_Monceau-Paris_Ile_de_France.html,Paris
5816,Hotel Arc de Triomphe,120.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d622305-Reviews-Hotel_Arc_de_Triomphe-Paris_Ile_de_France.html,Paris
5817,Le Royal Monceau-Raffles Paris,966.0,,5.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197528-Reviews-Le_Royal_Monceau_Raffles_Paris-Paris_Ile_de_France.html,Paris
5818,Ibis Paris Montmartre 18eme,106.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197571-Reviews-Ibis_Paris_Montmartre_18eme-Paris_Ile_de_France.html,Paris
5819,Ibis Paris Porte Clichy Centre Hotel,91.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g608772-d535018-Reviews-Ibis_Paris_Porte_Clichy_Centre_Hotel-Clichy_Hauts_de_Seine_Ile_de_France.html,Paris
5820,Hotel Prince Albert Louvre,107.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d594949-Reviews-Hotel_Prince_Albert_Louvre-Paris_Ile_de_France.html,Paris
5821,Villa La Parisienne,61.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1382492-Reviews-Villa_La_Parisienne-Paris_Ile_de_France.html,Paris
5822,Ibis Paris Gare de Lyon Diderot 12th Hotel,117.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233752-Reviews-Ibis_Paris_Gare_de_Lyon_Diderot_12th_Hotel-Paris_Ile_de_France.html,Paris
5823,Royal Wagram,57.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d3367505-Reviews-Royal_Wagram-Paris_Ile_de_France.html,Paris
5824,Hotel Lumieres Montmartre Paris,73.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233456-Reviews-Hotel_Lumieres_Montmartre_Paris-Paris_Ile_de_France.html,Paris
5825,Hotel Regyn's Montmartre,117.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d235603-Reviews-Hotel_Regyn_s_Montmartre-Paris_Ile_de_France.html,Paris
5826,Hotel Splendor Elysees,89.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d5444669-Reviews-Hotel_Splendor_Elysees-Paris_Ile_de_France.html,Paris
5827,Citadines Didot Montparnasse,101.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197615-Reviews-Citadines_Didot_Montparnasse-Paris_Ile_de_France.html,Paris
5828,Adagio Paris Montmartre,153.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d197570-Reviews-Adagio_Paris_Montmartre-Paris_Ile_de_France.html,Paris
5829,Hotel Audran,106.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1520801-Reviews-Hotel_Audran-Paris_Ile_de_France.html,Paris
5830,Mercure Paris Tour Eiffel Grenelle Hotel,189.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d197655-Reviews-Mercure_Paris_Tour_Eiffel_Grenelle_Hotel-Paris_Ile_de_France.html,Paris
5831,Relais du Pre,95.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197606-Reviews-Relais_du_Pre-Paris_Ile_de_France.html,Paris
5832,"Radisson Blu Hotel Champs Elysees, Paris",335.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d239280-Reviews-Radisson_Blu_Hotel_Champs_Elysees_Paris-Paris_Ile_de_France.html,Paris
5833,Residence Imperiale,120.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197926-Reviews-Residence_Imperiale-Paris_Ile_de_France.html,Paris
5834,Citadines Trocadero Paris,136.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197457-Reviews-Citadines_Trocadero_Paris-Paris_Ile_de_France.html,Paris
5835,Ibis Styles Paris Cadet Lafayette,92.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d2187907-Reviews-Ibis_Styles_Paris_Cadet_Lafayette-Paris_Ile_de_France.html,Paris
5836,Mercure Paris Opera Grands Boulevards,138.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228707-Reviews-Mercure_Paris_Opera_Grands_Boulevards-Paris_Ile_de_France.html,Paris
5837,Alane Hotel,96.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d489086-Reviews-Alane_Hotel-Paris_Ile_de_France.html,Paris
5838,Best Western Allegro Nation,70.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d229593-Reviews-Best_Western_Allegro_Nation-Paris_Ile_de_France.html,Paris
5839,Royal Garden Champs Elysees,100.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d207677-Reviews-Royal_Garden_Champs_Elysees-Paris_Ile_de_France.html,Paris
5840,Londres et New York Hotel,123.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228821-Reviews-Londres_et_New_York_Hotel-Paris_Ile_de_France.html,Paris
5841,Hotel Massena,162.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d261243-Reviews-Hotel_Massena-Paris_Ile_de_France.html,Paris
5842,Avia Saphir Montparnasse Hotel,77.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d280619-Reviews-Avia_Saphir_Montparnasse_Hotel-Paris_Ile_de_France.html,Paris
5843,Timhotel Invalides,137.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228704-Reviews-Timhotel_Invalides-Paris_Ile_de_France.html,Paris
5844,Alba Opera Hotel,188.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d483697-Reviews-Alba_Opera_Hotel-Paris_Ile_de_France.html,Paris
5845,Hotel Soft,79.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d296861-Reviews-Hotel_Soft-Paris_Ile_de_France.html,Paris
5846,Ibis Paris Pere Lachaise,100.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197448-Reviews-Ibis_Paris_Pere_Lachaise-Paris_Ile_de_France.html,Paris
5847,BVJ Opera Youth Hostel,66.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d2326368-Reviews-BVJ_Opera_Youth_Hostel-Paris_Ile_de_France.html,Paris
5848,"Hotel d'Angleterre, Saint Germain des Pres",198.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d194277-Reviews-Hotel_d_Angleterre_Saint_Germain_des_Pres-Paris_Ile_de_France.html,Paris
5849,Hotel Le Quartier Bercy Square Paris,81.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d228723-Reviews-Hotel_Le_Quartier_Bercy_Square_Paris-Paris_Ile_de_France.html,Paris
5850,Hotel Lyon Bastille,116.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197489-Reviews-Hotel_Lyon_Bastille-Paris_Ile_de_France.html,Paris
5851,B&B Hotel Paris Italie Porte de Choisy,65.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g196570-d8240311-Reviews-B_B_Hotel_Paris_Italie_Porte_de_Choisy-Ivry_sur_Seine_Val_de_Marne_Ile_de_France.html,Paris
5852,Mercure Paris Notre Dame Saint Germain des Pres,215.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d208104-Reviews-Mercure_Paris_Notre_Dame_Saint_Germain_des_Pres-Paris_Ile_de_France.html,Paris
5853,Hotel ibis Styles Paris Tolbiac Bibliotheque,101.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228019-Reviews-Hotel_ibis_Styles_Paris_Tolbiac_Bibliotheque-Paris_Ile_de_France.html,Paris
5854,Hotel Bienvenue,110.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d259340-Reviews-Hotel_Bienvenue-Paris_Ile_de_France.html,Paris
5855,Derby Eiffel Hotel,129.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d197996-Reviews-Derby_Eiffel_Hotel-Paris_Ile_de_France.html,Paris
5856,Des Ducs d'Anjou,146.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d254714-Reviews-Des_Ducs_d_Anjou-Paris_Ile_de_France.html,Paris
5857,Millennium Hotel Paris Opera,141.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d229600-Reviews-Millennium_Hotel_Paris_Opera-Paris_Ile_de_France.html,Paris
5858,Plug-Inn Hostel,65.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d197575-Reviews-Plug_Inn_Hostel-Paris_Ile_de_France.html,Paris
5859,Hotel Urban Bivouac,99.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d14914015-Reviews-Hotel_Urban_Bivouac-Paris_Ile_de_France.html,Paris
5860,Brach Paris,440.0,,4.5,http://www.tripadvisor.com/Hotel_Review-g187147-d14919417-Reviews-Brach_Paris-Paris_Ile_de_France.html,Paris
5861,Hotel des Metallos,87.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197450-Reviews-Hotel_des_Metallos-Paris_Ile_de_France.html,Paris
5862,Hotel Etoile Pereire,91.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d235638-Reviews-Hotel_Etoile_Pereire-Paris_Ile_de_France.html,Paris
5863,Hotel Tivoli Etoile,125.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d228826-Reviews-Hotel_Tivoli_Etoile-Paris_Ile_de_France.html,Paris
5864,Belta Hotel Residence,128.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233391-Reviews-Belta_Hotel_Residence-Paris_Ile_de_France.html,Paris
5865,Hotel Paradis,109.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d259024-Reviews-Hotel_Paradis-Paris_Ile_de_France.html,Paris
5866,Hotel Saint Martin Bastille,102.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d549963-Reviews-Hotel_Saint_Martin_Bastille-Paris_Ile_de_France.html,Paris
5867,Atelier Vavin,101.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d235548-Reviews-Atelier_Vavin-Paris_Ile_de_France.html,Paris
5868,Hotel Alyss Saphir Cambronne Eiffel,87.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d1192614-Reviews-Hotel_Alyss_Saphir_Cambronne_Eiffel-Paris_Ile_de_France.html,Paris
5869,Austin's Saint Lazare Hotel,162.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d269342-Reviews-Austin_s_Saint_Lazare_Hotel-Paris_Ile_de_France.html,Paris
5870,Hotel Bresil Opera,101.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d287481-Reviews-Hotel_Bresil_Opera-Paris_Ile_de_France.html,Paris
5871,Tonic Hotel Saint Germain,122.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d219986-Reviews-Tonic_Hotel_Saint_Germain-Paris_Ile_de_France.html,Paris
5872,Exe Panorama,82.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d233790-Reviews-Exe_Panorama-Paris_Ile_de_France.html,Paris
5873,Quality Hotel Abaca Messidor Paris,94.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d197657-Reviews-Quality_Hotel_Abaca_Messidor_Paris-Paris_Ile_de_France.html,Paris
5874,Hotel Chateaudun Opera,138.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d233727-Reviews-Hotel_Chateaudun_Opera-Paris_Ile_de_France.html,Paris
5875,Golden Tulip Hotel Washington Opera,141.0,,3.5,http://www.tripadvisor.com/Hotel_Review-g187147-d229553-Reviews-Golden_Tulip_Hotel_Washington_Opera-Paris_Ile_de_France.html,Paris
5876,Hotel Saint Paul Le Marais,241.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d195456-Reviews-Hotel_Saint_Paul_Le_Marais-Paris_Ile_de_France.html,Paris
5877,BVJ Champs-Elysees Monceau,68.0,,4.0,http://www.tripadvisor.com/Hotel_Review-g187147-d6949992-Reviews-BVJ_Champs_Elysees_Monceau-Paris_Ile_de_France.html,Paris
