booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Knickerbocker,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",The Knickerbocker Hotel,new york,18,$249,4592 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d7255276-Reviews-The_Knickerbocker_Hotel-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",The James New York-NoMad,new york,18,$209,125 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d12197432-Reviews-The_James_New_York_NoMad-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant","Gild Hall, a Thompson Hotel",new york,17,$249,2058 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d122014-Reviews-Gild_Hall_a_Thompson_Hotel-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",The Ludlow New York City,new york,11,$295,820 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d6727310-Reviews-The_Ludlow_New_York_City-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Gansevoort Meatpacking NYC,new york,19,$245,2061 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d287626-Reviews-Gansevoort_Meatpacking_NYC-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",The Gregory Hotel New York,new york,19,$189,1076 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d121996-Reviews-The_Gregory_Hotel_New_York-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",The Time New York,new york,15,$169,1078 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d112062-Reviews-The_Time_New_York-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",MADE Hotel,new york,5,$215,281 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d12675805-Reviews-MADE_Hotel-New_York_City_New_York.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Ace Hotel New York,new york,12,$158,1981 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d1201072-Reviews-Ace_Hotel_New_York-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Cambria Hotel New York - Times Square,new york,17,$169,1117 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d8505227-Reviews-Cambria_Hotel_New_York_Times_Square-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Room service",The Kimberly Hotel,new york,14,$229,2376 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93335-Reviews-The_Kimberly_Hotel-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Radio City Apartments,new york,12,$99,2553 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d1397856-Reviews-Radio_City_Apartments-New_York_City_New_York.html
InterContinental,2019/03/29,2019/03/30,"Restaurant,Room service,Visit hotel website",InterContinental New York Barclay,new york,17,$189,2043 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93462-Reviews-InterContinental_New_York_Barclay-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Room service,Visit hotel website",Kimpton Hotel Eventi,new york,16,$195,3810 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d1456560-Reviews-Kimpton_Hotel_Eventi-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Fitness center,Visit hotel website","Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",new york,17,$204,3205 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d5040757-Reviews-Homewood_Suites_by_Hilton_New_York_Midtown_Manhattan_Times_Square_South_NY-New_York_Cit.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge,Visit hotel website",The Manhattan Club,new york,14,$199,1682 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d99321-Reviews-The_Manhattan_Club-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",The Iroquois New York,new york,11,$219,4373 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93396-Reviews-The_Iroquois_New_York-New_York_City_New_York.html
