booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Hotel Square Louvois,paris,15,$199,373 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d10350792-Reviews-Hotel_Square_Louvois-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Le Derby Alma,paris,17,$195,884 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d240927-Reviews-Le_Derby_Alma-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Hotel Val Girard,paris,15,$112,610 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d260441-Reviews-Hotel_Val_Girard-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Motel One Paris-Porte Doree,paris,9,$96,133 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d13996012-Reviews-Motel_One_Paris_Porte_Doree-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Hotel WO - Wilson Opera,paris,15,$217,1691 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d678590-Reviews-Hotel_WO_Wilson_Opera-Paris_Ile_de_France.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,Hotel International,paris,12,$152,243 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d264706-Reviews-Hotel_International-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Hotel Hor,paris,14,$152,697 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d3315563-Reviews-Hotel_Hor-Paris_Ile_de_France.html
Trip.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Chouette Hotel,paris,15,$154,546 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d260484-Reviews-Chouette_Hotel-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Max Hotel,paris,7,$118,370 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d280092-Reviews-Max_Hotel-Paris_Ile_de_France.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge,Visit hotel website",Hotel Atmospheres,paris,12,$247,2014 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d3477124-Reviews-Hotel_Atmospheres-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Albe Saint Michel,paris,11,$163,1439 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d208082-Reviews-Hotel_Albe_Saint_Michel-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Hotel d'Orsay - Esprit de France,paris,16,$232,1247 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d235593-Reviews-Hotel_d_Orsay_Esprit_de_France-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Marais Bastille,paris,13,$105,853 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d231053-Reviews-Hotel_Marais_Bastille-Paris_Ile_de_France.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel Le Six,paris,16,$291,2137 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d777347-Reviews-Hotel_Le_Six-Paris_Ile_de_France.html
